,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
4551,-118.23,34.05,52,-1.0480947288,270,346,251,2.5313,1,1.3784860558,0.7803468208,0.4080188679,225000
4552,-118.24,34.05,13,-0.4263465002,697,1823,669,0.8288,1,2.5455904335,0.4092777452,1.4979457683,181300
4554,-118.24,34.06,33,-1.0279348747,199,435,193,1.1979,1,2.0207253886,0.5102564103,0.7166392092,350000
4555,-118.24,34.06,8,-0.6549775732,552,1074,517,1.0227,1,2.3288201161,0.4584717608,1.4187582563,87500
4556,-118.24,34.06,19,0.1083478128,1021,3325,978,1.7395,1,2.9345603272,0.3557491289,12.3605947955,162500
4557,-118.25,34.05,52,0.0790243886,1944,2232,1605,0.6775,1,1.7482866044,0.6928011404,2.1733203505,350000
4558,-118.25,34.05,8,0.216019761,1256,1086,997,0.8131,1,3.1143430291,0.4045088567,1.843803056,275000
4559,-118.25,34.06,12,0.6311294848,1438,1673,1088,5.3081,1,3.6865808824,0.3585140863,5.0391566265,287500
4560,-118.26,34.05,52,-1.1800501377,52,41,27,4.0972,1,2.1481481481,0.8965517241,0.0770676692,500001
4561,-118.26,34.04,6,-0.5060695597,566,1051,473,2.462,1,3.2325581395,0.370176586,1.6869983949,162500
4562,-118.25,34.06,52,-1.1269014313,66,249,57,1.7763,1,3.0526315789,0.3793103448,0.8440677966,312500
4563,-118.26,34.06,15,-1.0572582988,123,490,105,1.4886,1,3.1047619048,0.3773006135,0.889292196,175000
4564,-118.26,34.06,40,-0.9147647844,273,1150,263,1.8625,1,2.4220532319,0.4285714286,1.8945634267,131300
4565,-118.26,34.07,52,-0.3809868284,613,2382,587,1.8438,1,3.069846678,0.3401775805,3.854368932,185900
4567,-118.26,34.07,30,-0.7809766615,238,763,214,2.5227,1,4.3411214953,0.256189451,2.2573964497,187500
4568,-118.26,34.06,38,-0.8790268612,282,1174,300,2.345,1,2.3833333333,0.3944055944,3.4631268437,225000
4569,-118.26,34.06,42,-0.0423929147,1282,3974,1189,1.5854,1,2.1370899916,0.5045257773,10.5411140584,87500
4570,-118.27,34.07,42,-0.6682647498,428,1593,407,2.3438,1,2.886977887,0.3642553191,2.7704347826,213300
4572,-118.27,34.07,34,-0.8464961875,341,1239,320,2.3438,1,2.45625,0.4338422392,24.2941176471,152100
4573,-118.27,34.07,32,-0.4474227113,579,2071,598,2.1135,1,2.77090301,0.3494266747,1.1404185022,152500
4574,-118.27,34.06,33,-0.5578437306,686,2013,614,1.9818,1,2.3061889251,0.4844632768,4.1763485477,208300
4577,-118.28,34.07,24,0.2810811085,1281,2642,1182,2.4632,1,2.7470389171,0.3945180166,6.8092783505,216700
4578,-118.28,34.07,14,-0.325089051,926,2226,792,2.2552,1,2.4292929293,0.4812889813,2.1674780915,265900
4579,-118.28,34.07,32,-0.392441291,536,1684,489,2.3636,1,3.6339468303,0.301631964,1.8815642458,190000
4580,-118.28,34.07,25,2.2397942089,3179,7221,2902,2.0173,1,2.5920055134,0.4226269609,25.1602787456,177500
4581,-118.28,34.06,14,-0.3878595059,853,2251,763,1.1642,1,2.3420707733,0.4773363179,1.9780316344,400000
4582,-118.28,34.06,17,-0.0529310202,1196,3051,1000,1.7199,1,2.518,0.474980143,5.380952381,175000
4583,-118.27,34.06,17,-0.2334533504,1168,3915,1137,1.1346,1,1.8680738786,0.549905838,4.0071647902,137500
4586,-118.27,34.06,26,-0.9715789188,338,1204,321,1.4904,1,1.5981308411,0.6588693957,1.7679882526,275000
4587,-118.26,34.06,33,-0.3131764099,1047,3707,1012,1.7238,1,1.9268774704,0.5369230769,10.3837535014,110000
4588,-118.27,34.05,37,-1.0462620148,245,1122,248,2.7634,1,1.4112903226,0.7,12.064516129,137500
4589,-118.27,34.05,52,-0.6146578649,864,2081,724,0.9563,1,1.7845303867,0.6687306502,19.6320754717,275000
4590,-118.28,34.06,52,-0.6288613985,616,2309,581,1.6184,1,2.1703958692,0.4885011895,109.9523809524,225000
4591,-118.28,34.06,52,-0.777769412,454,990,354,1.1122,1,2.6440677966,0.485042735,58.2352941176,187500
4592,-118.28,34.06,42,-0.0740072314,435,3795,1179,1.2254,1,2.096692112,435,759,162500
4594,-118.27,34.05,26,-0.6733047133,674,1685,541,1.5727,1,2.1515711645,0.5790378007,3.4599589322,225000
4595,-118.28,34.05,28,-0.6082433659,637,2079,598,1.4615,1,2.1839464883,0.4877488515,6.3969230769,275000
4596,-118.28,34.05,31,-0.5079022737,730,2510,652,1.6355,1,2.3389570552,0.4786885246,5.480349345,162500
4597,-118.28,34.05,41,-0.3874013274,774,2931,702,1.4413,1,2.547008547,0.432885906,6.9785714286,158900
4598,-118.28,34.05,41,-0.7140826001,597,2260,614,1.3,1,1.7508143322,0.5553488372,4.9779735683,162500
4599,-118.28,34.05,44,-0.7631076999,384,1805,375,1.4801,1,2.5813333333,0.3966942149,2.7265861027,212500
4600,-118.27,34.05,47,-0.9037685003,359,1406,307,1.3169,1,2.1530944625,0.5431164902,3.6806282723,112500
4601,-118.27,34.04,13,-0.3892340414,435,2158,682,1.7038,1,2.6158357771,435,7.1456953642,118100
4603,-118.27,34.05,12,-0.9614989917,328,1194,365,1.2012,1,1.4657534247,0.6130841121,5.0379746835,275000
4604,-118.32,34.07,52,-0.2187916383,306,861,311,8.8062,1,6.9324758842,0.1419294991,11.7945205479,500001
4605,-118.33,34.06,52,-0.3631178668,240,693,218,15.0001,1,8.4449541284,0.1303639326,3.3970588235,500001
4607,-118.33,34.07,52,-0.5276039494,171,531,161,15.0001,1,9.2049689441,0.1153846154,1.4587912088,500001
4609,-118.34,34.06,52,-0.6059524734,310,707,290,3.4812,1,4.5206896552,0.236460717,4.2335329341,432800
4610,-118.29,34.08,49,-0.9092666424,315,987,329,1.6806,1,1.9726443769,0.4853620955,98.7,316700
4612,-118.29,34.06,9,-0.4946150971,815,1704,761,2.0185,1,2.0420499343,0.5244530245,3.7205240175,141700
4613,-118.29,34.07,22,-0.9812006673,269,634,261,1.6406,1,1.8850574713,0.5467479675,1.5240384615,300000
4614,-118.29,34.07,26,-0.1518975769,1124,2660,1004,2.3567,1,2.2928286853,0.4882710686,3.0822711472,253100
4615,-118.29,34.08,43,0.1935690144,1345,3920,1304,1.925,1,2.3435582822,0.440117801,6.9380530973,300000
4616,-118.3,34.07,31,-0.5243966998,664,1793,556,2.4348,1,2.678057554,0.4459368704,4.6450777202,230600
4617,-118.3,34.07,46,1.3944548708,2610,7443,2406,1.8238,1,2.359517872,0.4597498679,17.8918269231,237500
4618,-118.3,34.07,26,-0.241242385,757,2660,740,2.3375,1,2.8472972973,0.3592785952,17.1612903226,282300
4619,-118.3,34.07,36,0.0107557917,738,2274,723,3.425,1,3.6749654219,0.2777568686,8.2093862816,281700
4620,-118.31,34.07,28,-0.1244068667,949,2759,894,2.2364,1,2.6420581655,0.4017781541,4.8403508772,305600
4621,-118.31,34.08,49,-0.0387274866,630,1539,594,2.6218,1,4.2912457912,0.2471557474,4.75,350900
4622,-118.31,34.07,40,0.0107557917,794,2149,749,2.2653,1,3.5473965287,0.2988332706,3.5345394737,445000
4625,-118.32,34.06,52,-0.7562350224,246,578,204,5.7393,1,4.818627451,0.2502543235,1.6802325581,500001
4626,-118.32,34.07,25,0.0487846074,707,1420,664,3.5909,1,4.1265060241,0.2580291971,2.0170454545,404500
4628,-118.31,34.07,26,1.1126750914,2055,4533,1822,2.3105,1,2.7782656422,0.4059660213,11.1375921376,166700
4629,-118.31,34.06,30,0.2183106536,1269,2535,1218,1.6987,1,2.5533661741,0.4080385852,5.7744874715,412500
4630,-118.3,34.07,18,0.515668502,435,3296,1462,2.2708,1,2.5711354309,435,4.5905292479,175000
4631,-118.31,34.07,20,0.288870143,1248,2919,1191,2.3674,1,2.7405541562,0.3823529412,3.5042016807,500001
4632,-118.3,34.06,20,-0.3901503985,896,1749,823,2.2094,1,2.1652490887,0.5028058361,2.3227091633,75000
4633,-118.31,34.06,34,-0.0749235884,1197,2326,1055,1.9038,1,2.3412322275,0.4846153846,5.8737373737,325000
4634,-118.29,34.07,24,0.6357112698,1707,3727,1529,1.7365,1,2.629823414,0.4245212634,4.2352272727,112500
4635,-118.3,34.07,28,1.1855254734,2530,5840,2374,1.8829,1,2.199241786,0.4845814978,7.5549805951,300000
4636,-118.3,34.06,43,-0.5807526557,740,942,672,1.6953,1,2.0327380952,0.541727672,1.1322115385,150000
4637,-118.29,34.06,42,0.5775225999,2293,6846,2156,1.5553,1,1.806122449,0.5888546482,17.7357512953,70000
4639,-118.29,34.06,46,-0.400688504,1012,2716,877,2.1637,1,2.0057012543,0.5753268903,8.8758169935,350000
4640,-118.3,34.06,47,-0.5697563716,872,2860,827,1.468,1,1.6807738815,0.6273381295,8.242074928,137500
4641,-118.29,34.06,23,-0.2719403447,778,2235,697,1.9309,1,2.9268292683,0.381372549,20.8878504673,233300
4642,-118.3,34.06,33,-0.090043479,1283,3906,1084,2.0332,1,2.2481549815,0.5264669676,17.1315789474,270000
4643,-118.3,34.06,21,0.6077623811,1490,3468,1335,1.8214,1,2.9662921348,0.3762626263,3.810989011,475000
4644,-118.3,34.06,23,-0.0556800913,1203,3720,1118,1.7896,1,2.2468694097,0.4789012739,13.3333333333,322200
4645,-118.31,34.06,24,-0.5944980108,453,1268,426,2.8202,1,3.1361502347,0.3390718563,3.0851581509,500001
4646,-118.31,34.06,47,0.1853218013,1533,4225,1472,1.6725,1,2.0638586957,0.5046082949,23.087431694,187500
4647,-118.31,34.06,34,-0.3599106173,667,1351,589,2.0547,1,3.1375212224,0.3609307359,6.4951923077,410000
4649,-118.31,34.06,31,0.0886461372,1084,3107,993,2.0278,1,2.8469284995,0.3834453484,39.8333333333,360000
4650,-118.31,34.06,14,-0.4923242046,646,1639,567,1.9949,1,2.7495590829,0.4143681847,3.5399568035,380000
4651,-118.32,34.05,42,0.3016991411,713,2224,674,3.5517,1,4.884272997,0.2165856622,5.3980582524,291500
4652,-118.32,34.06,43,0.0799407456,584,1654,569,4.125,1,4.934973638,0.207977208,3.7252252252,436800
4653,-118.32,34.06,36,0.2774156804,722,1383,612,4.5918,1,5.2924836601,0.222908305,1.8221343874,337000
4654,-118.33,34.06,52,-0.5798362987,231,737,248,8.3617,1,5.5161290323,0.1688596491,1.8471177945,433800
4655,-118.33,34.05,48,-0.1047051911,527,1868,502,3.375,1,4.7908366534,0.2191268191,4.5450121655,257800
4656,-118.33,34.05,44,-0.4854515271,390,1323,404,2.5284,1,3.896039604,0.2477763659,3.0205479452,226300
4657,-118.33,34.05,45,-0.4245137862,519,1446,466,2.1736,1,3.6630901288,0.3040421793,4.462962963,171300
4658,-118.32,34.05,50,-0.5702145501,364,976,302,1.5882,1,4.5993377483,0.2620590353,1.7842778793,327300
4660,-118.31,34.05,35,-0.4313864637,423,1578,406,2.5313,1,4.1674876847,0.25,5.26,305800
4661,-118.31,34.05,40,-0.4428409263,365,1161,384,3.1406,1,4.3411458333,0.2189562088,8.0068965517,417600
4662,-118.3,34.05,44,-0.468040744,650,2028,593,1.9152,1,2.718381113,0.4032258065,3.3743760399,115600
4663,-118.3,34.05,42,-0.5303530204,610,1605,545,1.721,1,2.7082568807,0.4132791328,5.8791208791,214300
4664,-118.31,34.05,42,-1.003651414,223,582,223,2.2937,1,1.9865470852,0.5033860045,1.9019607843,350000
4666,-118.3,34.05,31,-0.4075611816,720,2034,633,2.2684,1,2.7551342812,0.4128440367,4.2111801242,193800
4667,-118.29,34.05,30,-0.5573855521,589,1615,540,1.3867,1,2.6240740741,0.4156669019,5.6666666667,193800
4668,-118.29,34.05,34,-0.7017117805,435,1325,439,1.5972,1,2.5102505695,435,2.0075757576,168800
4669,-118.3,34.05,36,-0.4171829301,569,1664,501,1.9323,1,3.4391217565,0.3302379571,6.6827309237,161100
4670,-118.3,34.05,34,-0.5408911259,588,1987,589,2.096,1,2.466893039,0.4046799725,6.003021148,187500
4671,-118.29,34.05,18,0.4359454425,1661,5229,1534,1.847,1,2.3370273794,0.4633193863,7.4065155807,250000
4673,-118.29,34.05,31,0.0845225307,1252,4126,1200,2.053,1,2.3483333333,0.4442867282,2.9577060932,229200
4674,-118.35,34.08,52,-0.3814450069,313,714,293,4.6838,1,6.1467576792,0.1737923376,1.2934782609,479000
4675,-118.35,34.07,52,-0.0625527688,406,1030,412,4.89,1,6.0606796117,0.1625951141,2.6683937824,500001
4676,-118.35,34.07,52,-0.1459412563,356,894,345,4.1328,1,6.7101449275,0.1537796976,2.0839160839,500001
4677,-118.34,34.07,52,-0.2600277036,319,981,297,5.8632,1,6.9562289562,0.1544046467,3.0371517028,450000
4678,-118.34,34.08,52,-0.555552838,163,495,167,10.586,1,8.5089820359,0.1147079521,0.9464627151,500001
4679,-118.34,34.08,52,-0.4180992871,195,688,196,15.0001,1,8.7806122449,0.1133062173,1.3005671078,500001
4680,-118.34,34.07,52,-0.4639171374,284,588,272,6.2223,1,5.9595588235,0.1752004935,0.9201877934,500001
4681,-118.34,34.07,52,0.360804168,598,1203,564,4.1618,1,6.0656028369,0.1748026893,1.7210300429,500001
4682,-118.34,34.08,52,0.0561154635,542,971,510,5.5871,1,5.4039215686,0.1966618287,5.5170454545,500001
4683,-118.35,34.08,52,0.1115550623,721,1186,704,3.2645,1,4.0866477273,0.2506082725,1.2877307275,175000
4684,-118.36,34.08,52,-0.1193669032,601,1135,576,3.1765,1,4.1197916667,0.2532659081,0.6895504253,225000
4685,-118.36,34.08,52,-0.3351689781,488,848,478,2.9621,1,3.9790794979,0.2565720294,1.1490514905,175000
4686,-118.35,34.07,48,-0.7988456231,255,434,232,3.6111,1,3.8362068966,0.2865168539,1.8389830508,450000
4687,-118.35,34.07,45,2.3685423682,2154,3359,2041,3.3594,1,3.8231259187,0.276047674,1.2250182349,287500
4688,-118.35,34.07,46,-0.4501717823,410,512,397,4.0179,1,4.1586901763,0.2483343428,0.3240506329,350000
4689,-118.35,34.07,45,0.3108627112,880,1157,809,3.5719,1,4.0939431397,0.2657004831,2.5484581498,500001
4690,-118.36,34.07,40,-0.3722814368,447,777,441,2.3375,1,4.1292517007,0.2454695222,5.0454545455,355200
4691,-118.36,34.07,48,-0.4093938956,360,748,357,4.7019,1,4.8739495798,0.2068965517,0.9614395887,411100
4692,-118.37,34.07,50,-0.0524728417,435,1117,516,4.3667,1,4.8817829457,435,5.7282051282,405600
4694,-118.37,34.07,52,-0.1972572487,437,899,384,4.25,1,5.7369791667,0.1983658647,3.3173431734,486900
4696,-118.37,34.07,44,0.0318320028,663,1045,619,3.201,1,4.366720517,0.2452830189,2.4588235294,287500
4697,-118.37,34.07,39,-0.1486903274,526,870,546,3.1677,1,4.2289377289,0.2278042443,1.1168164313,453400
4698,-118.37,34.07,52,-0.7099589936,247,468,255,3.4286,1,4.2509803922,0.2278597786,0.8181818182,474300
4701,-118.38,34.07,21,0.4671015807,956,1510,890,3.5573,1,4.104494382,0.2617027101,1.3446126447,500001
4702,-118.34,34.07,52,0.2480922562,1057,1594,997,3.1766,1,3.184553661,0.3329133858,8.6630434783,225000
4704,-118.34,34.06,52,-0.6045779379,170,629,214,7.1669,1,6.1401869159,0.1293759513,0.3356456777,500001
4705,-118.34,34.05,52,-0.0474328782,458,1122,449,3.9167,1,5.6347438753,0.181027668,2.482300885,321600
4707,-118.34,34.06,52,-0.5276039494,336,768,300,3.7167,1,4.94,0.2267206478,6.4,327300
4708,-118.35,34.06,52,0.0932279222,602,1164,551,3.2411,1,5.1488203267,0.2121959817,2.0897666068,250000
4709,-118.35,34.06,48,-0.5862507977,279,716,309,3.7167,1,4.3818770227,0.20605613,1.338317757,385000
4710,-118.35,34.06,52,-0.5798362987,322,617,303,5.3819,1,4.5148514851,0.235380117,0.6321721311,440900
4711,-118.35,34.05,33,0.1129295979,836,1416,736,2.6781,1,3.9130434783,0.2902777778,5.664,328800
4712,-118.35,34.06,48,0.4203673734,826,1601,827,3.2279,1,4.2938331318,0.2326105322,2.4555214724,400000
4713,-118.36,34.06,39,0.0808571026,670,1109,624,3.25,1,4.5032051282,0.2384341637,3.2713864307,355000
4714,-118.36,34.06,52,-0.2307042794,455,921,395,2.9605,1,5.3924050633,0.2136150235,1.6045296167,500001
4715,-118.37,34.06,52,-0.8203800128,160,333,151,4.5192,1,5.582781457,0.1897983393,1.1404109589,446000
4716,-118.37,34.06,52,-0.469873458,289,630,252,5.5596,1,6.380952381,0.1797263682,1.3043478261,500001
4717,-118.38,34.06,28,-0.0510983062,616,991,574,3.1475,1,4.393728223,0.2442505948,3.6167883212,362500
4718,-118.38,34.06,29,0.6013478821,1008,1676,876,2.7824,1,4.50456621,0.2554485555,2.5203007519,450000
4719,-118.38,34.06,31,0.7841611048,1158,1987,1070,2.8233,1,4.0607476636,0.2665132336,5.4141689373,310000
4720,-118.38,34.06,25,-0.0346038801,661,1183,636,3.5556,1,4.0220125786,0.2584050039,2.1746323529,500000
4723,-118.37,34.05,48,-0.626570506,234,539,222,4.005,1,5.7027027027,0.1848341232,1.0466019417,275000
4724,-118.37,34.05,41,-0.1211996172,544,1252,522,2.9883,1,4.5383141762,0.2296327564,3.4301369863,296100
4725,-118.37,34.06,52,-0.1807628226,423,832,411,5.0858,1,5.4476885645,0.1889236266,1.9170506912,470000
4727,-118.37,34.05,52,-0.4904914906,306,776,308,3.625,1,5.0746753247,0.1957773512,1.8432304038,440900
4728,-118.37,34.06,52,-0.1060797266,506,878,464,4.0217,1,5.1767241379,0.2106577852,1.5457746479,500001
4729,-118.36,34.05,48,-0.3704487228,404,728,363,3.3824,1,5.0275482094,0.221369863,3.0717299578,322600
4730,-118.36,34.05,47,-0.5541783025,300,632,278,4.0625,1,5.1223021583,0.2106741573,0.6257425743,295200
4731,-118.36,34.05,48,-0.3658669378,380,956,370,3.2813,1,4.9594594595,0.2070844687,2.0254237288,243600
4733,-118.36,34.05,45,-0.3457070837,395,946,409,3.3333,1,4.5941320293,0.2102182012,2.2051282051,254700
4734,-118.36,34.05,50,0.4052474828,812,1724,758,3.0833,1,4.6411609499,0.2308129619,10.3233532934,338100
4735,-118.38,34.05,52,-0.2659840241,480,900,417,3.0707,1,4.9232613909,0.233804189,1.9271948608,417900
4736,-118.39,34.05,47,-0.4639171374,314,724,311,5.7509,1,5.2122186495,0.1937075879,1.0447330447,474100
4737,-118.38,34.05,52,-0.7466132738,231,590,226,4.2404,1,4.4424778761,0.2300796813,3.6419753086,351000
4738,-118.38,34.05,52,-0.6380249686,210,526,214,4.4191,1,5.7990654206,0.1692183723,0.7993920973,334100
4740,-118.38,34.05,40,-0.1289886517,598,1133,563,3.238,1,4.1776198934,0.2542517007,3.1126373626,287500
4741,-118.38,34.05,35,0.4047893043,879,1632,784,3.0956,1,4.4859693878,0.2499289167,5.5322033898,500001
4742,-118.35,34.05,47,0.0831479952,679,1533,594,2.5806,1,4.7390572391,0.2412078153,8.1542553191,234100
4743,-118.35,34.05,44,-0.3562451892,493,1374,469,2.0984,1,3.9573560768,0.265625,2.0146627566,158000
4744,-118.36,34.05,42,-0.5780035847,435,674,271,2.8793,1,5.0627306273,435,0.6462128476,202100
4746,-118.35,34.05,46,-0.2219988878,451,905,443,2.8841,1,4.8510158014,0.2098650535,2.6005747126,290800
4747,-118.34,34.05,50,-0.2861438783,419,1130,402,3.1944,1,4.9975124378,0.2085614734,2.6650943396,213500
4748,-118.34,34.05,39,-0.7599004504,292,723,285,2.2725,1,3.4210526316,0.2994871795,0.5821256039,140600
4749,-118.35,34.05,52,-0.3035546614,414,1065,409,3.6435,1,4.8190709046,0.2100456621,3.6101694915,195800
4751,-118.32,34.04,39,0.1518747706,812,2638,794,2.532,1,3.734256927,0.2738617201,4.9867674858,172700
4752,-118.32,34.04,39,-0.6137415079,330,1140,313,2.2554,1,4.1341853035,0.2550231839,2.8934010152,165000
4753,-118.32,34.04,48,-0.6641411433,328,953,311,2.3526,1,3.807073955,0.277027027,2.0807860262,156300
4754,-118.33,34.04,31,-0.7072099225,251,955,239,2.913,1,4.5606694561,0.2302752294,1.8018867925,192500
4755,-118.33,34.05,46,0.1747836958,795,2300,725,2.0706,1,4.1586206897,0.263681592,4.4230769231,268500
4756,-118.33,34.04,52,-0.0405602007,401,1004,372,3.6373,1,6.8413978495,0.1575638507,1.9609375,420000
4757,-118.34,34.05,41,-0.244907813,472,1369,465,2.7409,1,4.5139784946,0.2248689852,1.2104332449,167100
4758,-118.34,34.04,35,-0.1321959013,607,2042,565,2.5955,1,4.1504424779,0.2588486141,2.8049450549,139700
4759,-118.34,34.04,40,-0.2609440606,662,2140,617,2.2254,1,3.3452188006,0.3207364341,3.1610044313,127100
4760,-118.34,34.04,37,-0.5349348054,529,1835,500,1.7014,1,2.932,0.360845839,3.3608058608,123200
4761,-118.35,34.04,36,-0.3104273389,601,1672,546,1.8685,1,3.5824175824,0.3072597137,7.025210084,150700
4762,-118.35,34.04,49,-0.7007954235,266,668,297,3.0856,1,3.7171717172,0.240942029,1.354969574,151600
4763,-118.35,34.04,45,-0.4831606346,357,713,335,2.1711,1,4.7134328358,0.2260924636,0.9557640751,179200
4765,-118.36,34.04,45,-0.397023076,417,1052,379,3.5161,1,4.6622691293,0.2359932088,2.2721382289,157000
4766,-118.35,34.04,38,-0.4616262449,375,1019,372,2.3687,1,4.3709677419,0.2306273063,4.5288888889,146800
4767,-118.36,34.03,43,-0.4323028207,379,1017,359,2.1078,1,4.7075208914,0.224260355,2.3761682243,133500
4768,-118.37,34.03,37,-0.6403158611,435,966,292,3.0694,1,4.2328767123,435,3.047318612,122200
4769,-118.36,34.04,34,0.2774156804,806,2331,765,2.0538,1,4.2339869281,0.2488422353,6.0077319588,125800
4772,-118.35,34.04,45,-0.3640342238,459,1312,460,2.5625,1,3.997826087,0.2495921697,7.2888888889,138000
4773,-118.34,34.04,42,-0.4364264273,360,987,337,2.6,1,4.9881305638,0.2141582391,3.2254901961,171400
4774,-118.34,34.03,48,-0.5532619455,331,784,356,1.6581,1,4.0056179775,0.2321178121,2.6397306397,118800
4776,-118.35,34.03,35,-0.5477638035,333,794,306,1.975,1,4.6993464052,0.2315716273,2.7569444444,138100
4777,-118.33,34.04,33,-0.3791541144,444,1161,393,2.5927,1,4.5954198473,0.2458471761,3.3458213256,161500
4779,-118.33,34.04,48,-0.090043479,443,1400,426,2.628,1,5.720657277,0.1817808781,5.4054054054,251100
4780,-118.32,34.04,47,-0.2953074483,532,1430,519,1.8333,1,3.8323699422,0.267471091,2.4237288136,151100
4781,-118.32,34.04,42,-0.3974812545,404,1117,367,2.0259,1,4.8119891008,0.2287655719,1.9562171629,168800
4782,-118.32,34.04,44,-0.7447805598,223,544,223,2.8654,1,4.5201793722,0.2212301587,1.0625,176800
4783,-118.32,34.03,35,0.2545067553,935,2221,801,2.1046,1,3.9812734082,0.293195359,4.112962963,114000
4784,-118.33,34.03,39,0.0946024577,826,1911,688,1.9018,1,4.1279069767,0.2908450704,2.1471910112,137500
4786,-118.32,34.03,50,-0.3612851528,349,1109,335,2.8971,1,5.5074626866,0.1891598916,1.5911047346,127800
4787,-118.32,34.03,47,-0.4121429666,453,1272,438,3.1731,1,3.9589041096,0.2612456747,5.088,121500
4789,-118.32,34.02,51,-0.2856856998,460,1355,433,2.0304,1,4.6420323326,0.2288557214,18.3108108108,133400
4791,-118.33,34.02,45,-0.4428409263,399,928,375,1.8783,1,4.4453333333,0.2393521296,1.7345794393,118200
4794,-118.34,34.02,48,-0.467124387,320,684,318,4.2218,1,5.0754716981,0.1982651797,1.8947368421,181000
4795,-118.34,34.02,44,-0.2595695251,385,1046,441,3.5357,1,4.6870748299,0.1862602806,1.5405007364,156900
4797,-118.35,34.03,43,-0.2343697074,524,1510,436,2.2273,1,4.8669724771,0.246936852,2.0350404313,123300
4798,-118.35,34.02,52,-1.01098227,92,233,116,3.25,1,3.6810344828,0.2154566745,3.2816901408,134700
4801,-118.36,34.03,40,-0.1422758283,661,1847,614,1.8316,1,3.7833876221,0.2845458459,1.0376404494,113500
