,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
5448,-118.42,34.01,42,-0.4824050771,369,952,362,3.099,1,4.4033149171,0.2314930991,2.6298342541,335400
5451,-118.43,34,28,1.5992360411,1963,3586,1815,2.7058,1,3.3763085399,0.3203328982,1.9757575758,310900
5452,-118.46,34.01,43,-0.9787116604,98,266,103,5.6428,1,4.9805825243,0.1910331384,2.5825242718,343100
5459,-118.46,34,39,-0.93234074,174,538,159,2.3542,1,3.8616352201,0.2833876221,3.3836477987,235700
5461,-118.47,34,37,-0.0269599979,765,1801,737,2.6042,1,3.5088195387,0.2958236659,2.4436906377,305800
5463,-118.47,33.99,41,-0.6880899516,310,833,270,2.5938,1,4.2444444444,0.2705061082,3.0851851852,285000
5465,-118.51,33.98,40,-0.3414558439,679,865,587,2.3417,1,3.2385008518,0.3571804314,1.4735945486,425000
5466,-118.48,33.99,46,-0.1954563125,686,1107,590,2.5523,1,3.7610169492,0.309148265,1.8762711864,387500
5469,-118.47,33.99,52,-0.2193304497,622,1095,570,2.8514,1,3.801754386,0.2870327642,1.9210526316,358700
5471,-118.47,33.99,24,-0.5540274887,454,665,416,2.975,1,3.4567307692,0.3157162726,1.5985576923,500001
5474,-118.46,33.99,52,-0.6825805353,253,528,253,3.5234,1,4.5770750988,0.2184801382,2.0869565217,334700
5483,-118.46,33.99,41,-0.8079197557,285,562,268,3.1992,1,3.302238806,0.3220338983,2.0970149254,303800
5485,-118.46,33.98,32,-0.1178653665,591,1009,556,5.2121,1,4.2949640288,0.2474874372,1.8147482014,466700
5491,-118.46,33.98,19,-0.0572617874,726,964,663,3.8068,1,3.8009049774,0.2880952381,1.4539969834,500001
5494,-118.46,33.97,19,-0.0843497508,521,777,447,10,1,5.5055928412,0.2117025599,1.7382550336,500001
5498,-118.41,34,30,0.4156297767,934,3738,880,3.191,1,4.0340909091,0.2630985915,4.2477272727,271200
5499,-118.41,34,18,-0.6141719498,441,884,456,2.9338,1,2.8662280702,0.337413925,1.9385964912,276300
5500,-118.42,34,14,0.5170948599,1180,2355,978,3.1603,1,3.8558282209,0.3129143463,2.4079754601,287500
5502,-118.43,33.99,35,-0.1844374799,495,1135,465,4.3281,1,4.823655914,0.2206865805,2.4408602151,324000
5526,-118.37,33.97,32,1.8613924324,1781,2725,1544,3.3889,1,4.3387305699,0.2658605762,1.7648963731,285700
5535,-118.43,33.96,38,-0.7073729086,216,415,163,6.1985,1,6.773006135,0.1956521739,2.5460122699,422000
5552,-118.38,33.95,35,0.2820264319,967,2003,920,3.2708,1,3.5423913043,0.2967167843,2.177173913,400000
5580,-118.3,33.83,31,0.0221656306,661,1598,618,3.1851,1,4.357605178,0.2454511697,2.5857605178,240200
5587,-118.3,33.8,27,0.0667000789,513,1498,519,5.3106,1,5.3757225434,0.1838709677,2.8863198459,268300
5590,-118.3,33.79,9,0.0630271347,884,1790,748,2.9154,1,3.7192513369,0.3177570093,2.3930481283,203300
5593,-118.26,33.8,41,-0.2941666875,481,1658,456,3.1779,1,4.3947368421,0.2400199601,3.6359649123,171100
5596,-118.25,33.79,32,-0.6610019882,340,1799,370,2.375,5,3.2567567568,0.2821576763,4.8621621622,128000
5598,-118.23,33.8,26,-1.1045099988,135,165,112,1.3333,5,2.1339285714,0.5648535565,1.4732142857,187500
5600,-118.27,33.79,36,-0.1959154305,561,1789,527,3.1613,1,4.2087286528,0.2529305681,3.394686907,182300
5605,-118.28,33.78,20,-0.1890286601,591,1915,558,3.2011,1,4.0017921147,0.2646663681,3.4318996416,169100
5607,-118.29,33.79,16,-0.3570658567,571,951,498,3.3427,1,3.7489959839,0.3058382432,1.9096385542,154200
5612,-118.27,33.79,26,-0.245959295,651,2120,605,2.1447,1,3.4859504132,0.3086770982,3.5041322314,158700
5615,-118.25,33.79,38,-0.4199650259,460,1724,424,2.7308,5,4.0801886792,0.2658959538,4.0660377358,150400
5624,-118.26,33.77,36,-0.8074606377,253,809,219,2.4545,5,4.0456621005,0.2855530474,3.6940639269,164200
5629,-118.27,33.76,46,-1.2041386099,11,32,7,3.125,5,3.1428571429,0.5,4.5714285714,112500
5631,-118.3,33.76,18,3.2203817817,1716,4336,1674,5.7764,1,5.7700119474,0.1776581427,2.5902031063,290500
5634,-118.28,33.75,18,-1.0338058232,189,429,188,1.8393,5,2.0904255319,0.4809160305,2.2819148936,187500
5635,-118.28,33.74,40,-0.4103235474,512,1939,503,1.5394,5,3.4811133201,0.2924043404,3.8548707753,200000
5638,-118.3,33.75,19,-0.1325571432,440,1291,418,4.2308,1,5.6363636364,0.1867572156,3.0885167464,416100
5639,-118.3,33.76,6,1.5850033823,1270,2678,1226,5.1269,1,4.9730831974,0.2082991635,2.1843393148,285200
5643,-118.31,33.74,36,-0.0829723967,472,1111,457,4.5074,5,5.3916849015,0.1915584416,2.4310722101,350000
5648,-118.29,33.74,29,-0.5241848172,411,1368,390,2.1473,5,3.8538461538,0.2734530938,3.5076923077,195300
5666,-118.29,33.73,30,0.2370328656,435,1865,771,2.7139,5,4.0998702983,435,2.4189364462,231700
5675,-118.32,33.73,25,-0.7096684987,168,407,159,7.6886,5,6.9119496855,0.152866242,2.5597484277,500001
5676,-118.33,33.72,25,1.6281604765,1081,2297,1023,6.4246,5,6.0518084066,0.1746083024,2.2453567937,446700
5686,-118.23,34.24,31,0.5565790099,607,1695,572,7.642,1,6.743006993,0.1573761991,2.9632867133,396400
5688,-118.24,34.24,31,0.1718381063,469,1349,462,7.1463,1,6.5346320346,0.1553494535,2.9199134199,394100
5690,-118.23,34.22,36,-0.1637771688,439,1079,434,4.5486,1,5.2718894009,0.1918706294,2.4861751152,361000
5694,-118.25,34.23,35,0.0891968621,592,1413,538,4.1667,1,5.2769516729,0.2085241282,2.626394052,271200
5695,-118.25,34.25,34,0.2319825673,518,1392,480,4.9355,1,6.5625,0.1644444444,2.9,336900
5698,-118.26,34.24,35,-0.4493485794,280,788,273,6.6277,1,6.1025641026,0.1680672269,2.8864468864,344400
5699,-118.26,34.24,35,-0.0733309182,418,1226,406,5.7083,1,6.1206896552,0.1682092555,3.0197044335,329500
5707,-118.22,34.21,29,-0.2161166235,418,1030,395,3.5707,1,5.5037974684,0.1922723091,2.6075949367,341700
5712,-118.24,34.22,41,-0.0774629804,506,1271,485,3.4531,1,5.1051546392,0.204361874,2.6206185567,263900
5716,-118.23,34.2,51,-0.5361218858,280,750,295,5.3925,1,5.006779661,0.1895734597,2.5423728814,317900
5723,-118.23,34.18,43,-0.4300656224,280,768,276,6.207,1,6.1884057971,0.1639344262,2.7826086957,457400
5724,-118.23,34.18,45,-0.1435759758,435,943,339,8.1132,1,6.8790560472,435,2.7817109145,446600
5725,-118.26,34.18,32,5.4686827424,2077,5459,2017,8.1657,1,7.2166584036,0.1426902995,2.7064947942,500001
5729,-118.21,34.18,14,0.0125241522,335,1113,318,12.1579,1,8.4025157233,0.1253742515,3.5,500001
5738,-118.24,34.16,40,-0.0439473647,591,1156,546,3.3333,1,4.6684981685,0.2318556297,2.1172161172,374300
5740,-118.24,34.16,52,-0.3400784898,297,797,286,6.6603,1,6.6573426573,0.155987395,2.7867132867,380400
5743,-118.25,34.16,24,1.1414953717,1436,2690,1371,2.5668,1,3.7425237053,0.2798674722,1.9620714807,280000
5744,-118.26,34.17,20,1.5170539149,1417,2593,1337,3.8576,1,4.4495138369,0.2381912927,1.9394166043,318600
5756,-118.28,34.18,52,-0.0196141095,418,1137,419,5.3185,1,6.2100238663,0.1606456572,2.7136038186,358000
5771,-118.27,34.16,47,-0.5471407184,356,787,345,3.0114,1,4.2115942029,0.2450103235,2.2811594203,255500
5776,-118.27,34.16,48,-0.6169266579,253,637,260,4.3438,1,5.0038461538,0.1944657955,2.45,252700
5790,-118.25,34.15,32,-0.5820336882,444,768,422,2.2621,1,3.2630331754,0.3224400871,1.8199052133,187500
5796,-118.23,34.14,25,0.1006748126,844,1745,803,2.9167,1,3.5666251557,0.2946927374,2.1731008717,224300
5800,-118.24,34.13,45,-0.2179530956,401,1043,394,5.6921,1,5.5076142132,0.1847926267,2.6472081218,269000
5802,-118.24,34.14,9,1.0248793938,1488,4486,1458,2.4421,1,3.3449931413,0.3051055977,3.0768175583,222100
5803,-118.25,34.14,30,-0.4727635986,570,1245,544,1.8929,1,2.96875,0.3529411765,2.2886029412,196900
5806,-118.26,34.14,51,-0.8001147493,320,650,334,1.5417,1,2.7005988024,0.354767184,1.9461077844,268800
5809,-118.26,34.14,6,-0.42134238,506,1200,439,4.1083,1,3.9339407745,0.2929936306,2.7334851936,210700
5815,-118.25,34.14,13,0.3867053412,1131,3749,1072,2.1602,1,3.2527985075,0.3243475767,3.4972014925,221900
5819,-118.25,34.13,52,-1.0664032029,88,229,89,2.125,1,3.6179775281,0.2732919255,2.5730337079,243800
5820,-118.25,34.13,36,0.1383224906,1025,2542,912,2.2244,1,3.2302631579,0.3479293958,2.7872807018,255900
5821,-118.25,34.12,21,-0.8749509871,265,861,246,2.4856,1,3.0040650407,0.3585926928,3.5,181300
5824,-118.34,34.21,36,-0.3722167515,316,864,309,4.7885,1,5.9352750809,0.1723009815,2.7961165049,302200
5833,-118.32,34.2,36,-0.8657686266,136,372,135,4.9886,1,5.6222222222,0.1791831357,2.7555555556,328900
5836,-118.33,34.2,43,-0.148167156,418,1106,433,4.3631,1,5.3625866051,0.1800172265,2.5542725173,284600
5844,-118.32,34.19,37,-0.9438186906,119,375,122,3.3897,1,4.8278688525,0.2020373514,3.0737704918,222700
5845,-118.33,34.2,23,2.0817690837,1985,4757,1924,3.1051,1,3.7312889813,0.2765009054,2.4724532225,206500
5851,-118.32,34.18,49,-1.1260885459,41,83,38,3.0179,1,5.0526315789,0.2135416667,2.1842105263,118800
5858,-118.33,34.19,45,-0.5232665812,347,799,319,3.138,1,4.7178683386,0.2305647841,2.5047021944,217000
5866,-118.34,34.18,46,-0.5746877998,301,714,295,2.8125,1,4.7220338983,0.216080402,2.4203389831,229900
5877,-118.34,34.17,49,0.1782657586,580,1284,561,4.1161,1,5.4064171123,0.1912298055,2.2887700535,232500
5891,-118.34,34.15,16,-0.4860780213,377,625,344,4.0893,1,4.6104651163,0.237704918,1.8168604651,450000
5892,-118.34,34.16,25,1.578116612,1763,2616,1644,3.6486,1,3.699513382,0.2898717527,1.5912408759,246900
5894,-118.31,34.16,38,-0.1366892055,665,1317,547,3.2112,1,4.2906764168,0.2833404346,2.407678245,349300
5896,-118.32,34.17,40,-0.3566067387,356,799,403,2.9306,1,4.635235732,0.1905781585,1.982630273,279300
5904,-118.43,34.3,37,-0.5742286818,313,1111,327,3.6023,1,4.2629969419,0.2245337159,3.3975535168,161800
5906,-118.42,34.29,34,-0.5306124695,326,1389,313,3.4821,1,4.7571884984,0.2189388852,4.4376996805,160300
5910,-118.43,34.29,38,-0.6463102114,298,1073,293,3.6726,1,4.2218430034,0.2409054163,3.662116041,154600
5922,-117.71,34.15,17,6.9190365783,2370,7665,2312,7.9068,2,7.6621972318,0.133784928,3.3153114187,349100
5923,-117.73,34.12,26,-0.6270272545,163,412,157,6.1731,2,8.1464968153,0.1274433151,2.6242038217,293800
5926,-117.8,34.15,14,2.401774346,1253,3699,1162,5.5423,2,6.7779690189,0.1590909091,3.1833046472,248700
5931,-117.79,34.11,18,0.5368369349,721,1881,692,4.4722,2,5.5115606936,0.1890403776,2.7182080925,215600
5935,-117.84,34.13,26,0.5180130959,694,2103,688,4.6937,2,5.4840116279,0.1839385105,3.0566860465,198000
5936,-117.87,34.15,24,1.4233938381,735,2061,679,8.2827,2,8.4609720177,0.1279373368,3.0353460972,451400
5937,-117.93,34.15,14,3.1978849986,2005,4723,1907,4.0393,2,5.0393287887,0.2086368366,2.4766649187,156800
5941,-117.91,34.14,42,-0.1927016043,485,1544,464,2.2442,2,4.7952586207,0.2179775281,3.3275862069,166700
5942,-117.89,34.14,15,0.9179048943,967,2855,867,3.3654,1,5.3564013841,0.2082256675,3.2929642445,222100
5952,-117.85,34.13,31,-0.3148269985,318,1021,303,4.3145,2,6.4653465347,0.1623277182,3.3696369637,233000
5955,-117.86,34.13,40,-0.6155493039,280,607,256,2.588,2,5.09375,0.2147239264,2.37109375,209500
5956,-117.86,34.13,29,-0.9249948517,145,378,148,3.4107,2,4.2567567568,0.2301587302,2.5540540541,170800
5970,-117.76,34.1,28,0.6617170373,871,1973,853,2.621,2,4.7901524033,0.2131669114,2.3130128957,202200
5974,-117.77,34.12,15,0.7416035733,770,2007,695,4.4609,2,6.1294964029,0.1807511737,2.8877697842,230000
5977,-117.77,34.11,28,-0.2969213956,414,1124,389,3.75,2,5.1362467866,0.2072072072,2.8894601542,180900
5980,-117.75,34.12,25,1.2700484183,998,2243,1019,4.3148,2,5.310107949,0.1844391055,2.2011776251,240700
5982,-117.74,34.1,29,0.0446624138,488,2477,532,3.5072,2,5.1541353383,0.177972283,4.6560150376,121900
5986,-117.71,34.1,41,-0.9594287034,130,1492,123,2.2813,2,4.512195122,0.2342342342,12.1300813008,125000
5995,-117.72,34.09,33,1.0717094322,934,2575,874,3.7958,2,5.6967963387,0.1875878691,2.9462242563,152500
5996,-117.73,34.09,30,-0.1376074415,496,1897,454,2.4375,2,5.1651982379,0.2115138593,4.1784140969,112100
5997,-117.73,34.09,36,-0.5058200963,297,1355,303,3.5313,2,5.0924092409,0.1924821776,4.4719471947,117800
6001,-117.75,34.08,33,-0.7243602754,194,600,201,4.0368,2,5.3084577114,0.1818181818,2.9850746269,139100
6007,-117.75,34.07,52,-0.5035245062,348,1131,343,2.63,2,4.5131195335,0.2248062016,3.2973760933,127300
6009,-117.76,34.07,48,-0.6830396533,247,677,218,2.8594,2,5.3073394495,0.2134831461,3.1055045872,127200
6011,-117.76,34.06,47,-0.9810072505,108,384,86,1.9583,2,5.9069767442,0.2125984252,4.4651162791,92600
6015,-117.79,34.07,33,-0.4364932747,333,1689,301,3.7583,2,5.6279069767,0.1965761511,5.6112956811,116300
6016,-117.79,34.07,34,-0.7665991336,192,870,183,3.7933,2,5.3278688525,0.1969230769,4.7540983607,116100
6017,-117.78,34.06,33,-0.7294105737,272,964,300,2.4464,2,3.52,0.2575757576,3.2133333333,128700
6019,-117.8,34.05,5,0.8683201478,1178,2485,909,4.1118,1,4.9900990099,0.2597001764,2.7337733773,125900
6038,-117.73,34.06,51,-0.9855984307,115,368,112,1.4063,2,4.4464285714,0.2309236948,3.2857142857,98800
6041,-117.73,34.05,36,-0.7665991336,243,809,233,2.8929,2,4.1845493562,0.2492307692,3.4721030043,118100
6045,-117.74,34.05,27,-0.8230706505,237,1024,221,2.1141,2,3.8552036199,0.2781690141,4.6334841629,110900
6046,-117.75,34.05,46,-0.5347445318,358,1511,348,1.9718,2,4.2528735632,0.2418918919,4.341954023,110600
6047,-117.73,34.04,26,0.5428054692,814,3367,810,3.15,2,4.724691358,0.2126992422,4.1567901235,129700
6055,-117.85,34,26,0.0308888731,402,1389,377,5.6513,1,7.1936339523,0.1482300885,3.6843501326,227900
6060,-117.8,34.02,23,0.32426529,591,1535,522,5.0869,1,6.4195402299,0.1763652641,2.9406130268,230600
6064,-117.83,33.99,14,6.8327223899,2751,8380,2676,6.2734,1,6.5497010463,0.1569578365,3.1315396114,267000
6076,-117.87,34.08,33,0.8600560234,716,2037,764,5.6015,1,5.9136125654,0.1584772023,2.6662303665,267200
6078,-117.85,34.1,22,1.1635330368,944,2315,884,4.51,1,5.8585972851,0.1822745704,2.6187782805,189900
6083,-117.87,34.09,31,-0.5329080597,327,927,317,3.6484,1,4.6813880126,0.2203504043,2.9242902208,189600
6095,-117.88,34.12,33,-0.5324489416,274,1006,258,5.1708,1,5.7558139535,0.1845117845,3.8992248062,158500
6096,-117.88,34.12,34,-0.7955235691,165,522,150,4.0417,1,6.08,0.1809210526,3.48,178000
6104,-117.88,34.11,18,0.127762776,670,1751,656,3.2383,1,4.4557926829,0.2292165583,2.6692073171,157000
6112,-117.9,34.13,25,0.1980078336,856,2868,752,2.6619,1,4.0904255319,0.278283485,3.8138297872,117600
6113,-117.9,34.13,32,-0.461285648,391,1312,358,2.6292,1,4.5810055866,0.2384146341,3.6648044693,136100
6116,-117.9,34.12,33,-0.3933361805,456,1787,361,2.6629,1,4.9529085873,0.255033557,4.9501385042,124100
6120,-117.92,34.13,42,-0.4052732492,398,1526,365,2.8643,2,4.8273972603,0.2258796822,4.1808219178,132600
6123,-117.92,34.12,32,-0.0425700107,576,2161,548,2.9459,1,4.6569343066,0.2257053292,3.9434306569,144400
6124,-117.93,34.12,36,-1.0792585075,67,266,80,3.5385,2,3.675,0.2278911565,3.325,134400
6128,-117.94,34.1,31,-0.6453919754,254,929,244,3.3625,1,5.0778688525,0.2050040355,3.8073770492,153400
6130,-117.99,34.08,11,-0.1128150682,527,2307,531,3.5625,2,4.5178907721,0.2196748645,4.3446327684,141000
6132,-117.98,34.07,15,0.4124159505,888,3131,823,3.0184,2,4.304981774,0.250635055,3.8043742406,139400
6135,-118,34.07,34,-0.4355750387,456,1609,426,2.25,2,3.9812206573,0.2688679245,3.7769953052,138500
6136,-117.99,34.07,35,-0.4424618091,360,1648,373,2.4911,2,4.5067024129,0.2141582391,4.418230563,145900
6138,-117.97,34.08,8,-0.283606973,480,1781,447,3.0806,2,4.5346756152,0.2368031574,3.9843400447,142400
6147,-117.95,34.11,29,-0.3024308119,448,2013,432,3.1034,2,4.5972222222,0.2255790534,4.6597222222,140800
6149,-117.97,34.1,33,-0.4989333259,316,1600,338,2.9712,2,4.6094674556,0.2028241335,4.7337278107,143900
6159,-117.96,34.08,33,0.6915597088,850,3563,848,3.1912,1,4.8950471698,0.204769935,4.2016509434,159900
6160,-117.96,34.08,28,0.0855239179,552,2330,557,3.9741,1,5.0825852783,0.1949841046,4.1831238779,173100
6163,-117.94,34.08,34,-0.3097767003,476,1269,406,4.064,1,4.8522167488,0.2416243655,3.1256157635,201200
6166,-117.95,34.07,37,-0.3019716939,399,1279,378,4.1172,1,5.2566137566,0.200805234,3.3835978836,176500
6174,-117.93,34.08,36,-0.5847883963,246,806,241,4.5078,1,5.6887966805,0.1794310722,3.3443983402,187100
6176,-117.93,34.08,36,-0.481027723,285,901,272,4.3947,1,5.8713235294,0.1784596118,3.3125,197000
6178,-117.91,34.08,33,-0.146789802,452,1170,445,3.6625,1,5.2247191011,0.1944086022,2.6292134831,217100
6188,-117.91,34.1,35,0.0464988859,478,1779,501,4.25,1,5.4810379242,0.1740713765,3.5508982036,166700
6193,-117.9,34.1,35,0.0432850597,475,1481,483,4.5655,1,5.6708074534,0.1734209566,3.066252588,176600
6194,-117.9,34.09,34,-0.4970968538,272,825,266,4.125,1,5.8721804511,0.1741357234,3.1015037594,220800
6195,-117.9,34.08,32,-0.264783134,356,976,370,5.212,1,5.5891891892,0.1721470019,2.6378378378,201200
6200,-117.88,34.08,30,1.6010725132,1538,3147,1449,2.7763,1,4.231884058,0.2508153947,2.1718426501,187800
6202,-117.89,34.08,25,-0.2432045869,489,1107,477,3.1949,1,4.4339622642,0.2312056738,2.320754717,207400
6207,-117.9,34.06,35,-0.6114172417,194,599,209,7.5,1,6.2822966507,0.1477532369,2.8660287081,287200
6208,-117.9,34.06,33,-0.4332794486,290,831,275,5.4469,1,6.1854545455,0.1704879483,3.0218181818,274700
6219,-117.92,34.07,29,-0.4341976846,399,1052,411,3.2122,1,4.1338199513,0.2348440259,2.5596107056,195500
6224,-117.93,34.06,35,-0.7450205865,183,628,187,3.9375,1,5.4652406417,0.1790606654,3.3582887701,187500
6229,-117.95,34.05,34,-0.558618669,227,890,249,5.8722,1,5.734939759,0.1589635854,3.5742971888,204800
6231,-117.94,34.06,34,-0.3322734834,422,1230,447,3.6648,1,4.2975391499,0.2196772514,2.7516778523,193900
6235,-117.95,34.06,32,-0.1803054177,415,1370,411,4.6312,1,5.4793187348,0.1842806394,3.3333333333,184800
6257,-117.95,34.03,35,-0.8451083156,159,727,179,2.7361,1,4.4916201117,0.197761194,4.061452514,145700
6262,-117.96,34.04,35,-0.6903855417,212,924,212,3.1591,1,5.3820754717,0.1858019281,4.358490566,148300
6263,-117.96,34.04,33,-0.5448451283,268,1115,257,4.7955,1,5.673151751,0.1838134431,4.3385214008,158100
6265,-117.96,34.05,32,-0.2992169857,388,1385,380,3.7258,1,5.2447368421,0.1946813848,3.6447368421,181900
6269,-117.94,34.05,34,-0.5168389288,304,1262,300,3.3409,1,5.0633333333,0.2001316656,4.2066666667,161200
6271,-117.94,34.04,33,-0.5287759975,331,1571,354,3.8864,1,4.2175141243,0.2217012726,4.4378531073,158900
6272,-117.95,34.04,27,-0.0159411653,846,2296,750,2.274,1,3.48,0.324137931,3.0613333333,150800
6275,-117.95,34.03,33,-0.3960908887,394,1517,376,3.3389,1,4.7393617021,0.2210998878,4.0345744681,157900
6296,-117.9,34.01,27,-0.1201609566,472,2079,494,3.9702,1,4.8238866397,0.1980696601,4.2085020243,141400
6305,-117.92,34,36,-1.1609815157,30,193,35,3.8125,1,3.3142857143,0.2586206897,5.5142857143,136300
6306,-117.88,34,32,-1.0925729302,51,170,50,3.9375,1,5.3,0.1924528302,3.4,187500
6307,-117.89,33.99,22,0.2879949662,618,1784,591,4.0324,1,5.5363790186,0.1888753056,3.0186125212,211300
6308,-117.87,33.99,21,0.088278626,515,2031,555,4.9271,1,5.1117117117,0.181529785,3.6594594595,209700
6310,-117.99,34.04,30,0.8371001222,959,4027,938,3.185,1,4.763326226,0.2146374217,4.2931769723,168300
6311,-118.02,34.04,27,1.3751864456,1001,3538,978,5.065,1,5.7668711656,0.1774822695,3.6175869121,215400
6316,-117.99,34,26,0.1576054475,397,1371,415,6.6988,1,7.2,0.1328647925,3.3036144578,382500
6319,-117.97,34.01,33,-0.2932484514,381,1410,346,3.7083,1,5.7976878613,0.1899302094,4.0751445087,165500
6327,-117.96,34,33,1.2934634375,952,3527,914,4.4038,1,5.9759299781,0.17429513,3.8588621444,186700
6337,-117.97,33.99,23,0.3169194017,570,1560,555,5.7268,1,6.009009009,0.1709145427,2.8108108108,300300
6357,-117.96,34.14,9,-0.7978191592,207,619,194,3.9464,2,4.675257732,0.2282249173,3.1907216495,179600
6360,-117.97,34.13,42,-0.9006615964,127,541,138,3.4375,2,4.9492753623,0.1859443631,3.9202898551,151700
6364,-117.98,34.13,29,-0.245500177,460,1890,448,3.6806,2,4.7098214286,0.2180094787,4.21875,130500
6370,-117.99,34.16,40,0.5478557674,696,1851,674,4.2407,2,5.6943620178,0.1813444502,2.7462908012,262000
6379,-118.06,34.17,38,0.0373165254,398,1059,380,7.2419,2,7.1736842105,0.1460014674,2.7868421053,410400
6382,-118.04,34.18,37,0.224636679,532,1220,508,5.2865,2,6.1692913386,0.1697511168,2.4015748031,455400
6383,-118.04,34.16,38,-0.4824050771,249,633,247,5.9582,2,6.4534412955,0.1562107905,2.5627530364,350700
6388,-118.07,34.16,35,0.4316989075,671,1401,623,4.125,2,5.7544141252,0.1871687587,2.2487961477,330000
6390,-118.03,34.16,39,0.0396121155,366,1034,338,9.8098,2,8.0798816568,0.1340168436,3.0591715976,500001
6404,-118.02,34.13,32,0.304523215,718,1803,667,3.9464,2,4.9595202399,0.2170495768,2.7031484258,273600
6406,-118.01,34.13,36,-0.6026939992,217,648,203,4.7159,2,6.5615763547,0.1629129129,3.1921182266,365900
6407,-118.02,34.13,33,0.1052659929,458,1239,431,5.2329,2,6.6682134571,0.1593597773,2.8747099768,430900
6408,-118.02,34.13,34,-0.3116131724,319,980,297,7.7307,2,6.6195286195,0.1622583927,3.2996632997,429000
6410,-118.02,34.12,37,-0.1812236537,360,989,329,6.1536,2,6.8389057751,0.16,3.0060790274,366000
6411,-118.02,34.11,35,-0.087563577,458,1110,435,3.8029,2,5.6413793103,0.1866340668,2.5517241379,414800
6415,-118.01,34.14,20,0.323806172,831,1816,744,2.8352,2,4.502688172,0.2480597015,2.4408602151,161700
6416,-118.01,34.14,23,0.3582400238,754,2202,729,3.52,2,4.6982167353,0.2201459854,3.0205761317,187300
